CM000528.1	+	7321124	7321139	chr11	+	3035192	3035211
CM000528.1	+	7321142	7321142	chr11	+	3035212	3035212
CM000528.1	+	7321146	7321157	chr11	+	3035213	3035224
CM000528.1	+	7321160	7321160	chr11	+	3035225	3035225
CM000528.1	+	7321163	7321202	chr11	+	3035226	3035301
CM000528.1	+	7321213	7321214	chr11	+	3035302	3035308
CM000528.1	+	7321220	7321224	chr11	+	3035309	3035313
CM000528.1	+	7321226	7321243	chr11	+	3035314	3035331
CM000528.1	+	7321250	7321260	chr11	+	3035332	3035348
CM000528.1	+	7321262	7321324	chr11	+	3035349	3035428
CM000528.1	+	7321333	7321334	chr11	+	3035429	3035430
CM000528.1	+	7321338	7321341	chr11	+	3035431	3035435
CM000528.1	+	7321343	7321375	chr11	+	3035436	3035470
CM000528.1	+	7321377	7321413	chr11	+	3035471	3035510
CM000528.1	+	7321416	7321442	chr11	+	3035511	3035537
CM000528.1	+	7321444	7321445	chr11	+	3035538	3035539
CM000528.1	+	7321452	7321483	chr11	+	3035540	3035578
CM000528.1	+	7321487	7321517	chr11	+	3035579	3035610
CM000528.1	+	7321519	7321519	chr11	+	3035611	3035611
CM000528.1	+	7321525	7321556	chr11	+	3035612	3035643
CM000528.1	+	7321559	7321561	chr11	+	3035644	3035646
CM000528.1	+	7321566	7321567	chr11	+	3035647	3035649
CM000528.1	+	7321578	7321579	chr11	+	3035650	3035651
CM000528.1	+	7321602	7321620	chr11	+	3035652	3035671
CM000528.1	+	7321622	7321690	chr11	+	3035672	3035756
CM000528.1	+	7321704	7321749	chr11	+	3035757	3035806
CM000528.1	+	7321752	7321753	chr11	+	3035807	3035808
CM000528.1	+	7321755	7321801	chr11	+	3035809	3035855
CM000528.1	+	7321803	7321961	chr11	+	3035856	3036014
CM000528.1	+	7321964	7321978	chr11	+	3036015	3036029
CM000528.1	+	7321981	7322035	chr11	+	3036030	3036095
CM000528.1	+	7322037	7322054	chr11	+	3036096	3036113
CM000528.1	+	7322061	7322147	chr11	+	3036114	3036221
CM000528.1	+	7322154	7322223	chr11	+	3036222	3036293
CM000528.1	+	7322225	7322284	chr11	+	3036294	3036360
CM000528.1	+	7322302	7322306	chr11	+	3036361	3036378
CM000528.1	+	7322311	7322365	chr11	+	3036379	3036435
CM000528.1	+	7322367	7322380	chr11	+	3036436	3036450
CM000528.1	+	7322382	7322386	chr11	+	3036451	3036455
CM000528.1	+	7322388	7322392	chr11	+	3036456	3036461
CM000528.1	+	7322397	7322437	chr11	+	3036462	3036502
CM000528.1	+	7322442	7322442	chr11	+	3036503	3036507
CM000528.1	+	7322448	7322527	chr11	+	3036508	3036593
CM000528.1	+	7322535	7322543	chr11	+	3036594	3036603
CM000528.1	+	7322545	7322548	chr11	+	3036604	3036608
CM000528.1	+	7322552	7322558	chr11	+	3036609	3036675
CM000528.1	+	7322656	7322664	chr11	+	3036676	3036686
CM000528.1	+	7322667	7322777	chr11	+	3036687	3036809
CM000528.1	+	7322779	7322784	chr11	+	3036810	3036816
CM000528.1	+	7322787	7322788	chr11	+	3036817	3036820
CM000528.1	+	7322791	7322803	chr11	+	3036821	3036846
CM000528.1	+	7322808	7322834	chr11	+	3036847	3036874
CM000528.1	+	7322836	7322848	chr11	+	3036875	3036887
CM000528.1	+	7322853	7322871	chr11	+	3036888	3036906
CM000528.1	+	7322874	7322874	chr11	+	3036907	3036907
CM000528.1	+	7322877	7322892	chr11	+	3036908	3036923
CM000528.1	+	7322894	7322968	chr11	+	3036924	3037003
CM000528.1	+	7322974	7323067	chr11	+	3037004	3037102
CM000528.1	+	7323089	7323172	chr11	+	3037103	3037187
CM000528.1	+	7323174	7323175	chr11	+	3037188	3037189
CM000528.1	+	7323180	7323222	chr11	+	3037190	3037233
CM000528.1	+	7323224	7323328	chr11	+	3037234	3037339
CM000528.1	+	7323334	7323358	chr11	+	3037340	3037365
CM000528.1	+	7323360	7323365	chr11	+	3037366	3038365
CM000528.1	+	7324115	7324117	chr11	+	3038366	3038572
CM000528.1	+	7324119	7324123	chr11	+	3038573	3038580
CM000528.1	+	7324132	7324193	chr11	+	3038581	3038649
CM000528.1	+	7324197	7324200	chr11	+	3038650	3039649
CM000528.1	+	7324201	7324224	chr11	+	3041650	3042168
CM000528.1	+	7324229	7324240	chr11	+	3042169	3042180
CM000528.1	+	7324242	7324269	chr11	+	3042181	3042208
CM000528.1	+	7324271	7324323	chr11	+	3042209	3042262
CM000528.1	+	7324325	7324336	chr11	+	3042263	3042277
CM000528.1	+	7324342	7324342	chr11	+	3042278	3042278
CM000528.1	+	7324344	7324347	chr11	+	3042279	3042282
CM000528.1	+	7324350	7324422	chr11	+	3042283	3042355
CM000528.1	+	7324425	7324430	chr11	+	3042356	3043342
CM000528.1	+	7326091	7326098	chr11	+	3043343	3043350
CM000528.1	+	7326100	7326100	chr11	+	3043351	3043353
CM000528.1	+	7326102	7326102	chr11	+	3043354	3043357
CM000528.1	+	7326106	7326156	chr11	+	3043358	3043411
CM000528.1	+	7326160	7326167	chr11	+	3043412	3043419
CM000528.1	+	7326174	7326177	chr11	+	3043420	3043423
CM000528.1	+	7326553	7326559	chr11	+	3043424	3043430
CM000528.1	+	7326562	7326565	chr11	+	3043431	3043434
CM000528.1	+	7326570	7326577	chr11	+	3043435	3043444
CM000528.1	+	7326580	7326582	chr11	+	3043445	3043447
CM000528.1	+	7326584	7326784	chr11	+	3043448	3043792
CM000528.1	+	7326788	7326852	chr11	+	3043793	3043862
CM000528.1	+	7326854	7326865	chr11	+	3043863	3043874
CM000528.1	+	7326868	7326888	chr11	+	3043875	3043895
CM000528.1	+	7326892	7326896	chr11	+	3043896	3043904
CM000528.1	+	7326901	7327117	chr11	+	3043905	3044121
CM000528.1	+	7327122	7327132	chr11	+	3044122	3044132
CM000528.1	+	7327135	7327140	chr11	+	3044133	3044140
CM000528.1	+	7327144	7327144	chr11	+	3044141	3044141
CM000528.1	+	7327156	7327156	chr11	+	3044142	3044142
CM000528.1	+	7327158	7327198	chr11	+	3044143	3044211
CM000528.1	+	7327201	7327202	chr11	+	3044212	3044223
CM000528.1	+	7327204	7327204	chr11	+	3044224	3044227
CM000528.1	+	7327207	7327213	chr11	+	3044228	3044249
CM000528.1	+	7327215	7327234	chr11	+	3044250	3044269
CM000528.1	+	7327242	7327268	chr11	+	3044270	3044296
CM000528.1	+	7327271	7327403	chr11	+	3044297	3044429
CM000528.1	+	7327408	7327424	chr11	+	3044430	3044451
CM000528.1	+	7327430	7327464	chr11	+	3044452	3044489
CM000528.1	+	7327467	7327470	chr11	+	3044490	3044499
CM000528.1	+	7327473	7327473	chr11	+	3044500	3044501
CM000528.1	+	7327477	7327477	chr11	+	3044502	3044502
CM000528.1	+	7327479	7327481	chr11	+	3044503	3044505
CM000528.1	+	7327483	7327584	chr11	+	3044506	3044610
