CM000546.1	+	46359757	46359772	chrZ	+	15696985	15697000
CM000546.1	+	46359937	46359952	chrZ	+	15697001	15697016
CM000546.1	+	46359964	46359968	chrZ	+	15697017	15697034
CM000546.1	+	46360274	46360277	chrZ	+	15697035	15697041
CM000546.1	+	46360317	46360319	chrZ	+	15697042	15697048
CM000546.1	+	46360324	46360340	chrZ	+	15697049	15697065
CM000546.1	+	46360342	46360367	chrZ	+	15697066	15697092
CM000546.1	+	46360373	46360550	chrZ	+	15697093	15697292
CM000546.1	+	46360565	46360587	chrZ	+	15697293	15697332
CM000546.1	+	46360589	46360650	chrZ	+	15697333	15697396
CM000546.1	+	46360657	46360760	chrZ	+	15697397	15697502
CM000546.1	+	46360762	46360855	chrZ	+	15697503	15697642
CM000546.1	+	46360862	46360910	chrZ	+	15697643	15697692
CM000546.1	+	46360912	46360947	chrZ	+	15697693	15697728
CM000546.1	+	46360949	46360966	chrZ	+	15697729	15697746
CM000546.1	+	46360979	46361063	chrZ	+	15697747	15697889
CM000546.1	+	46361069	46361098	chrZ	+	15697890	15697919
CM000546.1	+	46361100	46361101	chrZ	+	15697920	15697925
CM000546.1	+	46361106	46361109	chrZ	+	15697926	15697932
CM000546.1	+	46361111	46361127	chrZ	+	15697933	15697950
CM000546.1	+	46361139	46361152	chrZ	+	15697951	15697964
CM000546.1	+	46361154	46361157	chrZ	+	15697965	15697968
CM000546.1	+	46361166	46361236	chrZ	+	15697969	15698047
CM000546.1	+	46361243	46361248	chrZ	+	15698048	15698057
CM000546.1	+	46361250	46361256	chrZ	+	15698058	15698064
CM000546.1	+	46361258	46361278	chrZ	+	15698065	15698086
CM000546.1	+	46361280	46361361	chrZ	+	15698087	15698177
CM000546.1	+	46361363	46361368	chrZ	+	15698178	15698183
CM000546.1	+	46361429	46361499	chrZ	+	15698184	15698270
CM000546.1	+	46361502	46361558	chrZ	+	15698271	15698394
CM000546.1	+	46361569	46361602	chrZ	+	15698395	15698428
CM000546.1	+	46361617	46361646	chrZ	+	15698429	15698458
CM000546.1	+	46361648	46361663	chrZ	+	15698459	15698474
CM000546.1	+	46361665	46361820	chrZ	+	15698475	15698630
CM000546.1	+	46361824	46361914	chrZ	+	15698631	15698746
CM000546.1	+	46361918	46361930	chrZ	+	15698747	15698759
CM000546.1	+	46361938	46362244	chrZ	+	15698760	15699087
CM000546.1	+	46362248	46362259	chrZ	+	15699088	15699099
CM000546.1	+	46362261	46362281	chrZ	+	15699100	15699122
CM000546.1	+	46362283	46362329	chrZ	+	15699123	15699175
CM000546.1	+	46362334	46362337	chrZ	+	15699176	15699186
CM000546.1	+	46362339	46362340	chrZ	+	15699187	15699196
CM000546.1	+	46362342	46362393	chrZ	+	15699197	15699269
CM000546.1	+	46362395	46362413	chrZ	+	15699270	15699292
CM000546.1	+	46362416	46362425	chrZ	+	15699293	15699302
CM000546.1	+	46362429	46362439	chrZ	+	15699303	15699313
CM000546.1	+	46362443	46362464	chrZ	+	15699314	15699335
CM000546.1	+	46362466	46362481	chrZ	+	15699336	15699366
CM000546.1	+	46362500	46362508	chrZ	+	15699367	15699385
CM000546.1	+	46362510	46362642	chrZ	+	15699386	15699540
CM000546.1	+	46362644	46362725	chrZ	+	15699541	15699623
CM000546.1	+	46362727	46362728	chrZ	+	15699624	15699625
CM000546.1	+	46362731	46362747	chrZ	+	15699626	15699642
CM000546.1	+	46362749	46362754	chrZ	+	15699643	15699648
CM000546.1	+	46362757	46362777	chrZ	+	15699649	15699670
CM000546.1	+	46362791	46362811	chrZ	+	15699671	15699691
CM000546.1	+	46362823	46362844	chrZ	+	15699692	15699731
CM000546.1	+	46362878	46362940	chrZ	+	15699732	15699799
CM000546.1	+	46362954	46362985	chrZ	+	15699800	15699833
CM000546.1	+	46362988	46362992	chrZ	+	15699834	15699839
CM000546.1	+	46362995	46362997	chrZ	+	15699840	15699842
CM000546.1	+	46362999	46363001	chrZ	+	15699843	15699845
CM000546.1	+	46363006	46363070	chrZ	+	15699846	15699926
CM000546.1	+	46363084	46363093	chrZ	+	15699927	15699936
CM000546.1	+	46363096	46363105	chrZ	+	15699937	15699977
CM000546.1	+	46363111	46363307	chrZ	+	15699978	15700175
CM000546.1	+	46363323	46363375	chrZ	+	15700176	15700263
CM000546.1	+	46363419	46363449	chrZ	+	15700264	15700294
CM000546.1	+	46363451	46363483	chrZ	+	15700295	15700328
CM000546.1	+	46363488	46363554	chrZ	+	15700329	15700398
CM000546.1	+	46363556	46363560	chrZ	+	15700399	15700405
CM000546.1	+	46363562	46363669	chrZ	+	15700406	15700525
CM000546.1	+	46363671	46363673	chrZ	+	15700526	15700548
CM000546.1	+	46363838	46363844	chrZ	+	15700549	15700555
CM000546.1	+	46363849	46363858	chrZ	+	15700556	15700577
CM000546.1	+	46363863	46363914	chrZ	+	15700578	15700630
CM000546.1	+	46363916	46364085	chrZ	+	15700631	15700800
CM000546.1	+	46364089	46364188	chrZ	+	15700801	15700904
CM000546.1	+	46364190	46364206	chrZ	+	15700905	15700921
CM000546.1	+	46364234	46364247	chrZ	+	15700922	15700937
CM000546.1	+	46364257	46364260	chrZ	+	15700938	15700941
CM000546.1	+	46364264	46364334	chrZ	+	15700942	15701020
CM000546.1	+	46364340	46364376	chrZ	+	15701021	15701063
CM000546.1	+	46364382	46364412	chrZ	+	15701064	15701101
CM000546.1	+	46364418	46364589	chrZ	+	15701102	15701351
CM000546.1	+	46364591	46364643	chrZ	+	15701352	15701408
CM000546.1	+	46364645	46364684	chrZ	+	15701409	15701448
CM000546.1	+	46364687	46364740	chrZ	+	15701449	15701504
CM000546.1	+	46364748	46364755	chrZ	+	15701505	15701519
CM000546.1	+	46364770	46364785	chrZ	+	15701520	15701535
CM000546.1	+	46364787	46364924	chrZ	+	15701536	15701706
CM000546.1	+	46364926	46364926	chrZ	+	15701707	15701707
CM000546.1	+	46364928	46364948	chrZ	+	15701708	15701735
CM000546.1	+	46364950	46364960	chrZ	+	15701736	15701746
CM000546.1	+	46364963	46364967	chrZ	+	15701747	15701753
CM000546.1	+	46364969	46364988	chrZ	+	15701754	15701774
CM000546.1	+	46364991	46365019	chrZ	+	15701775	15701810
CM000546.1	+	46365023	46365062	chrZ	+	15701811	15701850
CM000546.1	+	46365065	46365082	chrZ	+	15701851	15701873
CM000546.1	+	46365088	46365129	chrZ	+	15701874	15701923
CM000546.1	+	46365133	46365160	chrZ	+	15701924	15701951
CM000546.1	+	46365165	46365167	chrZ	+	15701952	15701954
CM000546.1	+	46365170	46365172	chrZ	+	15701955	15701957
CM000546.1	+	46365174	46365201	chrZ	+	15701958	15701986
CM000546.1	+	46365203	46365221	chrZ	+	15701987	15702006
CM000546.1	+	46365223	46365238	chrZ	+	15702007	15702022
CM000546.1	+	46365241	46365293	chrZ	+	15702023	15702084
CM000546.1	+	46365295	46365311	chrZ	+	15702085	15702101
CM000546.1	+	46365318	46365318	chrZ	+	15702102	15702102
CM000546.1	+	46365324	46365346	chrZ	+	15702103	15702142
CM000546.1	+	46365348	46365421	chrZ	+	15702143	15702218
CM000546.1	+	46365423	46365683	chrZ	+	15702219	15702484
CM000546.1	+	46365687	46365742	chrZ	+	15702485	15702544
CM000546.1	+	46365752	46365826	chrZ	+	15702545	15702631
CM000546.1	+	46365829	46365850	chrZ	+	15702632	15702653
CM000546.1	+	46365864	46365891	chrZ	+	15702654	15702682
CM000546.1	+	46365898	46365914	chrZ	+	15702683	15702699
CM000546.1	+	46365918	46365933	chrZ	+	15702700	15702715
CM000546.1	+	46365935	46366061	chrZ	+	15702716	15702847
CM000546.1	+	46366067	46366100	chrZ	+	15702848	15702881
CM000546.1	+	46366104	46366158	chrZ	+	15702882	15702962
CM000546.1	+	46366180	46366322	chrZ	+	15702963	15703120
CM000546.1	+	46366325	46366390	chrZ	+	15703121	15703186
CM000546.1	+	46366393	46366393	chrZ	+	15703187	15703207
CM000546.1	+	46366402	46366469	chrZ	+	15703208	15703281
CM000546.1	+	46366480	46366501	chrZ	+	15703282	15703314
CM000546.1	+	46366541	46366562	chrZ	+	15703315	15703350
CM000546.1	+	46366564	46366573	chrZ	+	15703351	15703361
CM000546.1	+	46366578	46366579	chrZ	+	15703362	15703363
CM000546.1	+	46366584	46366597	chrZ	+	15703364	15703379
CM000546.1	+	46366600	46366779	chrZ	+	15703380	15703563
CM000546.1	+	46366781	46366799	chrZ	+	15703564	15703582
CM000546.1	+	46366801	46366802	chrZ	+	15703583	15703584
CM000546.1	+	46366804	46366812	chrZ	+	15703585	15703593
CM000546.1	+	46366815	46366831	chrZ	+	15703594	15703610
CM000546.1	+	46366834	46366861	chrZ	+	15703611	15703638
CM000546.1	+	46366876	46366891	chrZ	+	15703639	15703654
CM000546.1	+	46366898	46367047	chrZ	+	15703655	15703804
CM000546.1	+	46367056	46367065	chrZ	+	15703805	15703814
CM000546.1	+	46367070	46367138	chrZ	+	15703815	15703889
CM000546.1	+	46367140	46367281	chrZ	+	15703890	15704035
CM000546.1	+	46367284	46367405	chrZ	+	15704036	15704157
CM000546.1	+	46367411	46367479	chrZ	+	15704158	15704226
CM000546.1	+	46367482	46367488	chrZ	+	15704227	15704233
CM000546.1	+	46367492	46367598	chrZ	+	15704234	15704349
CM000546.1	+	46367611	46367744	chrZ	+	15704350	15704505
CM000546.1	+	46367747	46367833	chrZ	+	15704506	15704597
CM000546.1	+	46367837	46367837	chrZ	+	15704598	15704598
CM000546.1	+	46367842	46367903	chrZ	+	15704599	15704662
CM000546.1	+	46367909	46367935	chrZ	+	15704663	15704714
CM000546.1	+	46367951	46367960	chrZ	+	15704715	15704724
CM000546.1	+	46367962	46367969	chrZ	+	15704725	15704732
CM000546.1	+	46367971	46368032	chrZ	+	15704733	15704806
CM000546.1	+	46368034	46368054	chrZ	+	15704807	15704830
CM000546.1	+	46368059	46368165	chrZ	+	15704831	15704937
CM000546.1	+	46368168	46368235	chrZ	+	15704938	15705014
CM000546.1	+	46368245	46368293	chrZ	+	15705015	15705063
CM000546.1	+	46368297	46368352	chrZ	+	15705064	15705119
CM000546.1	+	46368358	46368386	chrZ	+	15705120	15705148
CM000546.1	+	46368388	46368471	chrZ	+	15705149	15705261
CM000546.1	+	46368484	46368488	chrZ	+	15705262	15705277
CM000546.1	+	46368490	46368535	chrZ	+	15705278	15705341
CM000546.1	+	46368555	46368556	chrZ	+	15705342	15705343
CM000546.1	+	46368558	46368602	chrZ	+	15705344	15705392
CM000546.1	+	46368604	46368618	chrZ	+	15705393	15705407
CM000546.1	+	46368620	46368695	chrZ	+	15705408	15705485
CM000546.1	+	46368697	46368734	chrZ	+	15705486	15705526
CM000546.1	+	46368736	46368761	chrZ	+	15705527	15705552
CM000546.1	+	46368764	46368772	chrZ	+	15705553	15705564
CM000546.1	+	46368776	46368777	chrZ	+	15705565	15705567
CM000546.1	+	46368779	46368938	chrZ	+	15705568	15705731
CM000546.1	+	46368943	46368995	chrZ	+	15705732	15705785
CM000546.1	+	46368997	46369039	chrZ	+	15705786	15705828
CM000546.1	+	46369042	46369042	chrZ	+	15705829	15705829
CM000546.1	+	46369044	46369045	chrZ	+	15705830	15705831
CM000546.1	+	46369049	46369073	chrZ	+	15705832	15705856
CM000546.1	+	46369078	46369095	chrZ	+	15705857	15705877
CM000546.1	+	46369106	46369106	chrZ	+	15705878	15705879
CM000546.1	+	46369109	46369246	chrZ	+	15705880	15706023
CM000546.1	+	46370736	46370736	chrZ	+	15706354	15706354
CM000546.1	+	46370767	46370779	chrZ	+	15706385	15706397
CM000546.1	+	46370820	46370949	chrZ	+	15706434	15706589
CM000546.1	+	46370957	46370994	chrZ	+	15706590	15706630
CM000546.1	+	46370996	46371007	chrZ	+	15706631	15706642
CM000546.1	+	46371020	46371026	chrZ	+	15706643	15706649
CM000546.1	+	46371040	46371049	chrZ	+	15706650	15706659
CM000546.1	+	46371065	46371135	chrZ	+	15706660	15706732
CM000546.1	+	46371139	46371384	chrZ	+	15706733	15706995
CM000546.1	+	46371393	46371468	chrZ	+	15706996	15707074
CM000546.1	+	46371474	46371480	chrZ	+	15707075	15707083
CM000546.1	+	46371482	46371538	chrZ	+	15707084	15707140
CM000546.1	+	46371656	46371709	chrZ	+	15707141	15707194
CM000546.1	+	46371712	46371718	chrZ	+	15707195	15707201
CM000546.1	+	46371722	46371763	chrZ	+	15707202	15707251
CM000546.1	+	46371765	46371770	chrZ	+	15707252	15707258
CM000546.1	+	46371772	46371777	chrZ	+	15707259	15707264
CM000546.1	+	46371779	46371783	chrZ	+	15707265	15707269
CM000546.1	+	46371788	46371837	chrZ	+	15707270	15707320
CM000546.1	+	46371846	46371862	chrZ	+	15707321	15707337
CM000546.1	+	46371907	46371969	chrZ	+	15707338	15707400
CM000546.1	+	46371975	46372000	chrZ	+	15707401	15707434
CM000546.1	+	46372006	46372110	chrZ	+	15707435	15707543
CM000546.1	+	46372112	46372125	chrZ	+	15707544	15707557
CM000546.1	+	46372146	46372168	chrZ	+	15707558	15707580
CM000546.1	+	46372180	46372194	chrZ	+	15707581	15707599
CM000546.1	+	46372208	46372229	chrZ	+	15707600	15707629
CM000546.1	+	46372232	46372329	chrZ	+	15707630	15707734
CM000546.1	+	46372331	46372399	chrZ	+	15707735	15707805
CM000546.1	+	46372403	46372443	chrZ	+	15707806	15707856
CM000546.1	+	46372453	46372469	chrZ	+	15707857	15707873
CM000546.1	+	46372478	46372540	chrZ	+	15707874	15707943
CM000546.1	+	46372542	46372547	chrZ	+	15707944	15707949
CM000546.1	+	46372556	46372581	chrZ	+	15707950	15708034
CM000546.1	+	46372618	46372618	chrZ	+	15708035	15708035
CM000546.1	+	46372623	46372626	chrZ	+	15708036	15708039
CM000546.1	+	46372628	46372630	chrZ	+	15708040	15708042
CM000546.1	+	46372634	46372635	chrZ	+	15708043	15708044
CM000546.1	+	46372963	46372964	chrZ	+	15708045	15709044
CM000520.1	+	59732150	59732186	chrZ	+	15710841	15710877
CM000520.1	+	59732188	59732197	chrZ	+	15710878	15710887
CM000520.1	+	59732199	59732218	chrZ	+	15710888	15710907
CM000520.1	+	59732220	59732223	chrZ	+	15710908	15710916
CM000546.1	+	46373025	46373045	chrZ	+	15711840	15711863
CM000546.1	+	46373052	46373079	chrZ	+	15711864	15711892
CM000546.1	+	46373085	46373097	chrZ	+	15711893	15711908
CM000546.1	+	46373101	46373118	chrZ	+	15711909	15711926
CM000546.1	+	46373140	46373145	chrZ	+	15711927	15711932
CM000546.1	+	46373149	46373184	chrZ	+	15711933	15711969
CM000546.1	+	46373187	46373195	chrZ	+	15711970	15711984
CM000546.1	+	46373202	46373225	chrZ	+	15711985	15712008
CM000546.1	+	46373236	46373242	chrZ	+	15712009	15712015
CM000546.1	+	46373246	46373266	chrZ	+	15712016	15712047
CM000546.1	+	46373270	46373301	chrZ	+	15712048	15712079
CM000546.1	+	46373303	46373341	chrZ	+	15712080	15712125
CM000546.1	+	46373349	46373400	chrZ	+	15712126	15712179
CM000546.1	+	46373402	46373405	chrZ	+	15712180	15712183
CM000546.1	+	46373407	46373409	chrZ	+	15712184	15712187
CM000546.1	+	46373411	46373453	chrZ	+	15712188	15712238
CM000546.1	+	46373458	46373458	chrZ	+	15712239	15712239
CM000546.1	+	46373467	46373467	chrZ	+	15712240	15712241
CM000546.1	+	46373473	46373531	chrZ	+	15712242	15712318
CM000546.1	+	46373534	46373670	chrZ	+	15712319	15712499
CM000546.1	+	46373672	46373674	chrZ	+	15712500	15712502
CM000546.1	+	46374761	46374789	chrZ	+	15712503	15712531
CM000546.1	+	46374792	46374797	chrZ	+	15712532	15712537
CM000546.1	+	46374801	46374813	chrZ	+	15712538	15712551
CM000546.1	+	46374815	46374818	chrZ	+	15712552	15712557
CM000546.1	+	46374824	46374837	chrZ	+	15712558	15712574
CM000546.1	+	46374842	46374844	chrZ	+	15712575	15712577
CM000546.1	+	46374846	46374868	chrZ	+	15712578	15712602
CM000546.1	+	46374870	46374870	chrZ	+	15712603	15712603
CM000546.1	+	46376783	46376788	chrZ	+	15712604	15712609
CM000546.1	+	46376791	46376796	chrZ	+	15712610	15712636
CM000546.1	+	46376806	46376806	chrZ	+	15712637	15712637
CM000546.1	+	46376808	46376824	chrZ	+	15712638	15712655
CM000546.1	+	46376826	46376856	chrZ	+	15712656	15712695
CM000546.1	+	46376862	46376930	chrZ	+	15712696	15712772
CM000546.1	+	46376943	46376945	chrZ	+	15712773	15712775
CM000546.1	+	46376947	46376948	chrZ	+	15712776	15712781
CM000546.1	+	46376950	46376950	chrZ	+	15712782	15712782
CM000546.1	+	46376952	46376975	chrZ	+	15712783	15712811
CM000546.1	+	46376979	46376979	chrZ	+	15712812	15712812
CM000546.1	+	46376994	46377003	chrZ	+	15712813	15712825
CM000546.1	+	46377007	46377016	chrZ	+	15712826	15712835
CM000546.1	+	46377045	46377046	chrZ	+	15712836	15712851
CM000546.1	+	46377049	46377214	chrZ	+	15712852	15713019
CM000546.1	+	46377216	46377254	chrZ	+	15713020	15713058
CM000546.1	+	46377256	46377283	chrZ	+	15713059	15713087
CM000546.1	+	46377286	46377351	chrZ	+	15713088	15713168
CM000546.1	+	46377354	46377365	chrZ	+	15713169	15713180
CM000546.1	+	46377372	46377399	chrZ	+	15713181	15713208
CM000546.1	+	46377401	46377415	chrZ	+	15713209	15713233
CM000546.1	+	46377424	46377458	chrZ	+	15713234	15713268
CM000546.1	+	46377464	46377603	chrZ	+	15713269	15713410
CM000546.1	+	46377606	46377611	chrZ	+	15713411	15713416
CM000546.1	+	46377614	46377616	chrZ	+	15713417	15714416
CM000546.1	+	46377617	46377690	chrZ	+	15714417	15714511
CM000546.1	+	46377712	46377730	chrZ	+	15714512	15715511
CM000546.1	+	46379860	46379903	chrZ	+	15715512	15716223
CM000546.1	+	46379905	46379944	chrZ	+	15716224	15716266
CM000546.1	+	46379957	46380070	chrZ	+	15716267	15717266
CM000546.1	+	46377731	46377772	chrZ	+	15717267	15718141
CM000546.1	+	46377775	46377860	chrZ	+	15718142	15718238
CM000546.1	+	46377867	46377951	chrZ	+	15718239	15718323
CM000546.1	+	46377953	46377956	chrZ	+	15718324	15718327
CM000546.1	+	46377961	46377961	chrZ	+	15718328	15718328
CM000546.1	+	46377963	46377966	chrZ	+	15718329	15718342
CM000546.1	+	46378018	46378032	chrZ	+	15718343	15718365
CM000546.1	+	46378036	46378059	chrZ	+	15718366	15718389
CM000546.1	+	46378063	46378094	chrZ	+	15718390	15718424
CM000546.1	+	46378097	46378136	chrZ	+	15718425	15718466
CM000546.1	+	46378138	46378187	chrZ	+	15718467	15718519
CM000546.1	+	46378189	46378248	chrZ	+	15718520	15718583
CM000546.1	+	46378250	46378292	chrZ	+	15718584	15718626
CM000546.1	+	46378294	46378318	chrZ	+	15718627	15718652
CM000546.1	+	46378326	46378356	chrZ	+	15718653	15718696
CM000546.1	+	46378361	46378375	chrZ	+	15718697	15718713
CM000546.1	+	46378380	46378437	chrZ	+	15718714	15718773
CM000546.1	+	46378439	46378484	chrZ	+	15718774	15718828
CM000546.1	+	46378492	46378533	chrZ	+	15718829	15718985
CM000546.1	+	46378536	46378637	chrZ	+	15718986	15719091
CM000546.1	+	46378645	46378775	chrZ	+	15719092	15719251
CM000546.1	+	46378777	46378777	chrZ	+	15719252	15719252
CM000546.1	+	46378780	46378832	chrZ	+	15719253	15719338
CM000546.1	+	46378835	46378851	chrZ	+	15719339	15719360
CM000546.1	+	46378855	46378860	chrZ	+	15719361	15719366
CM000546.1	+	46378862	46378977	chrZ	+	15719367	15719704
CM000546.1	+	46378980	46379030	chrZ	+	15719705	15719763
CM000546.1	+	46379032	46379070	chrZ	+	15719764	15719806
CM000546.1	+	46379073	46379073	chrZ	+	15719807	15719807
CM000546.1	+	46379077	46379078	chrZ	+	15719808	15719809
CM000546.1	+	46379082	46379113	chrZ	+	15719810	15719844
CM000546.1	+	46379116	46379117	chrZ	+	15719845	15719851
CM000546.1	+	46379121	46379193	chrZ	+	15719852	15719927
CM000546.1	+	46379198	46379201	chrZ	+	15719928	15719931
CM000546.1	+	46379203	46379218	chrZ	+	15719932	15719947
CM000546.1	+	46379251	46379294	chrZ	+	15719948	15719992
CM000546.1	+	46379305	46379323	chrZ	+	15719993	15720014
CM000546.1	+	46379327	46379340	chrZ	+	15720015	15720028
CM000546.1	+	46379352	46379354	chrZ	+	15720029	15720035
CM000546.1	+	46379365	46379393	chrZ	+	15720036	15720077
CM000546.1	+	46379399	46379399	chrZ	+	15720078	15720078
CM000546.1	+	46379420	46379445	chrZ	+	15720079	15720104
CM000546.1	+	46379455	46379497	chrZ	+	15720105	15720147
CM000546.1	+	46379499	46379504	chrZ	+	15720148	15720153
CM000546.1	+	46379510	46379538	chrZ	+	15720154	15720183
CM000546.1	+	46379540	46379578	chrZ	+	15720184	15720222
CM000546.1	+	46379581	46379598	chrZ	+	15720223	15720240
CM000546.1	+	46379601	46379602	chrZ	+	15720241	15720242
